gene,tissue,trait,zscore,pvalue,n_snps_model,n_snps_matched
NUDT9,Nerve_Tibial,DPN,-1.4708,0.1413388065433142,1,1
NUFIP2,Nerve_Tibial,DPN,-0.7052,0.4806711247146714,2,2
NUMA1,Nerve_Tibial,DPN,-0.228,0.8196087716675969,2,2
NUP133,Nerve_Tibial,DPN,0.5566,0.5777860735129317,2,2
NUS1,Nerve_Tibial,DPN,-2.6384,0.00832985640051274,1,1
OS9,Nerve_Tibial,DPN,2.2475,0.024605259044201327,1,1
OTUB1,Nerve_Tibial,DPN,4.3162,1.5876553911782434e-05,2,2
OXSR1,Nerve_Tibial,DPN,6.2685,3.6449035333494315e-10,2,2
PA2G4,Nerve_Tibial,DPN,-0.6176,0.5368600662507441,1,1
PACS1,Nerve_Tibial,DPN,0.8129,0.41628579875945076,1,1
PACSIN2,Nerve_Tibial,DPN,-7.0572,1.6983315814311643e-12,2,2
PAF1,Nerve_Tibial,DPN,-3.866,0.00011064661860308287,1,1
PAFAH1B1,Nerve_Tibial,DPN,-3.7952,0.0001475263608684613,2,1
PAFAH1B2,Nerve_Tibial,DPN,10.1663,2.8039007691276314e-24,3,2
PARK7,Nerve_Tibial,DPN,0.244,0.8072606805604259,3,3
PARN,Nerve_Tibial,DPN,-4.4555,8.369341842345301e-06,2,1
PARP1,Nerve_Tibial,DPN,-0.9589,0.33761465800752866,3,3
PATL1,Nerve_Tibial,DPN,-23.9021,2.9151988862534316e-126,2,2
PCGF3,Nerve_Tibial,DPN,3.5592,0.00037195475920739674,4,4
PCIF1,Nerve_Tibial,DPN,-6.2787,3.414506050148334e-10,1,1
PCMT1,Nerve_Tibial,DPN,1.6148,0.10636101546419759,3,2
PCMTD2,Nerve_Tibial,DPN,1.9858,0.0470516730173069,4,4
PCYOX1,Nerve_Tibial,DPN,-10.0585,8.42298406735927e-24,1,1
PDAP1,Nerve_Tibial,DPN,-6.0454,1.490366718577037e-09,1,1
PFDN2,Nerve_Tibial,DPN,3.6914,0.00022300283878980075,1,1
PGAM5,Nerve_Tibial,DPN,2.2247,0.026102397900467648,3,3
PGRMC2,Nerve_Tibial,DPN,5.9851,2.1629235631746856e-09,2,2
PHF12,Nerve_Tibial,DPN,3.7325,0.0001895572656393646,1,1
PHRF1,Nerve_Tibial,DPN,-5.0936,3.512369806920325e-07,3,1
PIGH,Nerve_Tibial,DPN,10.7232,7.918363367905146e-27,3,2
PMPCA,Nerve_Tibial,DPN,-1.9041,0.05689273811215322,2,2
PNO1,Nerve_Tibial,DPN,-2.5313,0.01136409826797,1,1
POFUT1,Nerve_Tibial,DPN,0.812,0.4168159561028785,2,1
POLD2,Nerve_Tibial,DPN,-3563.9159,0.0,3,3
POLE3,Nerve_Tibial,DPN,0.6307,0.5282490744005318,1,1
POLR2C,Nerve_Tibial,DPN,4.2502,2.1361519539270465e-05,2,2
POLR2K,Nerve_Tibial,DPN,-2.9281,0.0034102484511401086,1,1
POP7,Nerve_Tibial,DPN,2.1188,0.034111527337933614,1,1
PPID,Nerve_Tibial,DPN,3.1135,0.0018490468863596337,2,2
PPP1R11,Nerve_Tibial,DPN,0.2438,0.8073702232857777,3,2
PPP1R37,Nerve_Tibial,DPN,2.3643,0.018064731190771,2,2
PPP2CB,Nerve_Tibial,DPN,31.7008,1.512893970472618e-220,2,2
PPP2R5A,Nerve_Tibial,DPN,-6.9084,4.9032137997832975e-12,3,3
PPP2R5E,Nerve_Tibial,DPN,3.1274,0.001763634250779383,2,2
PPP5C,Nerve_Tibial,DPN,-2.1586,0.030882543892078732,3,3
PPP6C,Nerve_Tibial,DPN,-0.3251,0.7451382809261838,1,1
PPP6R1,Nerve_Tibial,DPN,-2.0387,0.04147784324596028,3,3
PPP6R2,Nerve_Tibial,DPN,-1.4939,0.13519431782442387,2,2
PPT1,Nerve_Tibial,DPN,3.1343,0.0017226414073973917,2,1
PPTC7,Nerve_Tibial,DPN,1.0755,0.2821389387506973,1,1
PRCC,Nerve_Tibial,DPN,-1.0843,0.2782487845831769,2,1
PRDM4,Nerve_Tibial,DPN,3.4418,0.0005778100791263895,3,3
PRDX5,Nerve_Tibial,DPN,-0.203,0.8391071961635912,4,4
PREB,Nerve_Tibial,DPN,8.5656,1.0749960638328207e-17,1,1
PREP,Nerve_Tibial,DPN,2.6249,0.008668057377462101,3,3
PRKAA1,Nerve_Tibial,DPN,3.2679,0.0010833775084540846,1,1
PRKAR1A,Nerve_Tibial,DPN,1.658,0.09731209717926229,2,2
PRKAR2A,Nerve_Tibial,DPN,1.3443,0.17885698581172682,1,1
PRKCSH,Nerve_Tibial,DPN,2.6543,0.007946694454280841,2,2
PRKRA,Nerve_Tibial,DPN,8.8948,5.851304443795011e-19,2,1
PRPF19,Nerve_Tibial,DPN,-1.2746,0.20243376055968518,1,1
PRPSAP1,Nerve_Tibial,DPN,-1.9369,0.052754596381261586,4,3
PSMA2,Nerve_Tibial,DPN,-6.314,2.7194934342650385e-10,1,1
PSMA6,Nerve_Tibial,DPN,-0.1858,0.8525677960168472,2,2
PSMA7,Nerve_Tibial,DPN,-2.9006,0.003725044178112045,2,2
PSMB1,Nerve_Tibial,DPN,-1.0731,0.2832238284051637,1,1
PSMB4,Nerve_Tibial,DPN,-2.7912,0.005251588503826308,1,1
PSMB7,Nerve_Tibial,DPN,-0.0856,0.9317773194151414,1,1
PSMC1,Nerve_Tibial,DPN,0.9275,0.3536871307576536,2,2
PSMC3,Nerve_Tibial,DPN,-1.4562,0.14533631514167922,3,3
PSMC5,Nerve_Tibial,DPN,-1.2957,0.19508542514455332,2,2
PSMD11,Nerve_Tibial,DPN,0.7603,0.44710086159375995,1,1
PSMD3,Nerve_Tibial,DPN,-5.0437,4.56659986325407e-07,2,2
PSMD4,Nerve_Tibial,DPN,-1.052,0.29280646108516317,3,2
PSMD8,Nerve_Tibial,DPN,0.214,0.8305672495199201,2,2
PSMG3,Nerve_Tibial,DPN,-9.7265,2.324778512533118e-22,1,1
PTPN11,Nerve_Tibial,DPN,-0.5778,0.563414431052401,2,1
PTRH2,Nerve_Tibial,DPN,3.061,0.0022063208992465673,2,2
PUM2,Nerve_Tibial,DPN,-1.583,0.11343198461430885,1,1
PURB,Nerve_Tibial,DPN,-0.6033,0.546325205911369,1,1
PWP1,Nerve_Tibial,DPN,-2.0013,0.045365409424198845,2,2
PWP2,Nerve_Tibial,DPN,-1.6191,0.10541663062039365,3,3
QRICH1,Nerve_Tibial,DPN,2.4133,0.015808767495074098,2,2
R3HCC1,Nerve_Tibial,DPN,1.0909,0.275297539332014,1,1
RAB11A,Nerve_Tibial,DPN,-0.2525,0.8006185152438097,2,2
RAB11B,Nerve_Tibial,DPN,0.0342,0.9727148053024618,1,1
RAB2A,Nerve_Tibial,DPN,1.1128,0.26578200508988037,1,1
RAB35,Nerve_Tibial,DPN,-4.7835,1.7230528031410997e-06,1,1
RAB3GAP1,Nerve_Tibial,DPN,-0.2798,0.7795941036152486,1,1
RAB5A,Nerve_Tibial,DPN,5.6676,1.4479696913986351e-08,2,1
RAB6A,Nerve_Tibial,DPN,1.1568,0.24734952295168824,3,3
RABGGTB,Nerve_Tibial,DPN,-4.1846,2.8561105770668814e-05,3,2
RAC1,Nerve_Tibial,DPN,1.757,0.07891004474477455,3,3
RAD23A,Nerve_Tibial,DPN,-2.5616,0.01041821758264073,1,1
RAD23B,Nerve_Tibial,DPN,-6.6854,2.302794267143508e-11,3,3
RALA,Nerve_Tibial,DPN,0.834,0.4042907916357992,1,1
RALBP1,Nerve_Tibial,DPN,-1.1193,0.26299667564098295,2,2
RALY,Nerve_Tibial,DPN,6.9988,2.582059421792489e-12,1,1
RANBP1,Nerve_Tibial,DPN,-3.4308,0.0006018099435268178,1,1
RANBP2,Nerve_Tibial,DPN,-1.8644,0.062265058529025294,2,2
RANBP9,Nerve_Tibial,DPN,-8.8946,5.862374436349366e-19,1,1
RANGAP1,Nerve_Tibial,DPN,-23.8449,1.1427243257521079e-125,3,2
RARS2,Nerve_Tibial,DPN,0.6904,0.4899205371515825,3,3
RBCK1,Nerve_Tibial,DPN,1.236,0.21644295737596841,3,3
RBM42,Nerve_Tibial,DPN,-12.309,8.098430776862386e-35,1,1
RBM8A,Nerve_Tibial,DPN,-0.7314,0.4645375747252121,2,1
RBX1,Nerve_Tibial,DPN,-2.2592,0.02387177898362021,1,1
RER1,Nerve_Tibial,DPN,-2.0187,0.04351763476108438,2,2
RERE,Nerve_Tibial,DPN,-0.4185,0.6756031085659842,1,1
RGP1,Nerve_Tibial,DPN,1.2229,0.22137653769665988,2,2
RHBDD2,Nerve_Tibial,DPN,13.5006,1.5518983150589838e-41,2,2
RHOT2,Nerve_Tibial,DPN,3.5632,0.00036629320781541414,3,2
RING1,Nerve_Tibial,DPN,3.4672,0.000525934884480893,1,1
RMND5A,Nerve_Tibial,DPN,0.1649,0.8690504649976436,1,1
RNF139,Nerve_Tibial,DPN,-0.7035,0.48175227428498574,1,1
RNF167,Nerve_Tibial,DPN,-1.662,0.0965154879104158,2,1
RNF168,Nerve_Tibial,DPN,0.4447,0.6565582141028763,3,3
RNF20,Nerve_Tibial,DPN,-1.7036,0.08845881453011019,1,1
RNF216,Nerve_Tibial,DPN,20.1644,2.009876977382704e-90,2,2
RNPS1,Nerve_Tibial,DPN,-0.6757,0.49925968465681936,2,2
RPA1,Nerve_Tibial,DPN,-2.5313,0.011363514121611651,4,3
RPA2,Nerve_Tibial,DPN,0.2966,0.7667584667609775,2,2
RRP9,Nerve_Tibial,DPN,-2.1672,0.030222606463092924,1,1
RTCB,Nerve_Tibial,DPN,-1.1026,0.27021134870520075,1,1
RTF1,Nerve_Tibial,DPN,-88.1371,0.0,2,2
RUVBL1,Nerve_Tibial,DPN,-9.5558,1.2259994420865104e-21,1,1
SAR1A,Nerve_Tibial,DPN,-1.3523,0.17628294254252366,2,2
SARNP,Nerve_Tibial,DPN,-6.0303,1.6369851523429135e-09,2,2
SARS,Nerve_Tibial,DPN,12.2628,1.4343228808553147e-34,1,1
SART3,Nerve_Tibial,DPN,1.2971,0.19459471199431513,1,1
SAV1,Nerve_Tibial,DPN,0.1801,0.8570379762108336,3,2
SBDS,Nerve_Tibial,DPN,1.7767,0.07561619042871345,2,2
SCYL1,Nerve_Tibial,DPN,3.5189,0.00043341148291695244,1,1
SCYL2,Nerve_Tibial,DPN,-23.9376,1.2428925867349816e-126,3,3
SDHAF2,Nerve_Tibial,DPN,-2.4469,0.01440710350944563,2,1
SEC13,Nerve_Tibial,DPN,2.6659,0.007677982854342102,2,1
SEC24B,Nerve_Tibial,DPN,0.8504,0.39507582840403604,1,1
SEC31A,Nerve_Tibial,DPN,-0.6913,0.48939498797342695,1,1
SEC62,Nerve_Tibial,DPN,2.0429,0.041065084369396446,2,1
SENP2,Nerve_Tibial,DPN,4.5781,4.691251835255366e-06,2,2
SENP5,Nerve_Tibial,DPN,-0.8791,0.3793452811833383,1,1
SETD5,Nerve_Tibial,DPN,-23.1428,1.7189984025305506e-118,1,1
SF1,Nerve_Tibial,DPN,-3.016,0.0025610769522413793,2,1
SF3A2,Nerve_Tibial,DPN,-0.0216,0.9827517003465656,2,1
SF3A3,Nerve_Tibial,DPN,2.7793,0.005446893833685497,3,2
SF3B1,Nerve_Tibial,DPN,-2.8887,0.003867829803905802,1,1
SF3B4,Nerve_Tibial,DPN,-9.0237,1.8187290575776445e-19,1,1
SF3B6,Nerve_Tibial,DPN,4.5896,4.440744652453784e-06,1,1
SGTA,Nerve_Tibial,DPN,3.6054,0.0003117296580624029,1,1
SHARPIN,Nerve_Tibial,DPN,-2.6873,0.00720394526724402,1,1
SKP1,Nerve_Tibial,DPN,-8.8087,1.266567640728862e-18,2,1
SLIRP,Nerve_Tibial,DPN,5.7072,1.1486121998647532e-08,2,2
SLTM,Nerve_Tibial,DPN,2.7128,0.006670900769089294,2,1
SLU7,Nerve_Tibial,DPN,-2.014,0.04401299063910996,2,1
SMAP1,Nerve_Tibial,DPN,3.1474,0.0016474915505823706,1,1
SMARCB1,Nerve_Tibial,DPN,0.3125,0.7546957726029658,2,2
SMDT1,Nerve_Tibial,DPN,-1.0704,0.2844420765582785,3,3
SMPD1,Nerve_Tibial,DPN,-0.8689,0.3849170584459312,2,1
SMYD5,Nerve_Tibial,DPN,0.3944,0.6932761171282211,2,2
SNAP29,Nerve_Tibial,DPN,-4.0927,4.2630522140653736e-05,3,3
SNAPIN,Nerve_Tibial,DPN,0.1934,0.8466416288077669,1,1
SND1,Nerve_Tibial,DPN,1.261,0.20729655171992564,1,1
SNF8,Nerve_Tibial,DPN,-0.1931,0.8468961156537715,1,1
SNRNP35,Nerve_Tibial,DPN,2.9895,0.0027946608859924617,2,2
SNRNP70,Nerve_Tibial,DPN,0.2691,0.7878593954672257,3,2
SNRPA,Nerve_Tibial,DPN,-0.6782,0.49767146849987925,1,1
SNX1,Nerve_Tibial,DPN,-1.5903,0.1117773021870164,2,2
SNX19,Nerve_Tibial,DPN,-0.9371,0.3487105359228388,2,2
SNX3,Nerve_Tibial,DPN,0.8781,0.3798719477560183,2,1
SP1,Nerve_Tibial,DPN,0.5596,0.5757622368771467,2,2
SP2,Nerve_Tibial,DPN,-2.8939,0.0038049859223360212,2,2
SPAG7,Nerve_Tibial,DPN,1.6115,0.10707816884505644,4,4
SPAG9,Nerve_Tibial,DPN,2.5071,0.012171167847423654,1,1
SPPL3,Nerve_Tibial,DPN,-7.9825,1.4338060516156509e-15,3,1
SPTSSA,Nerve_Tibial,DPN,1.8976,0.057742938892600584,1,1
SRM,Nerve_Tibial,DPN,3.0595,0.002216919360160711,2,2
SRP14,Nerve_Tibial,DPN,3.6877,0.00022631264547794523,3,2
SRP9,Nerve_Tibial,DPN,-0.2732,0.7847268721261959,3,2
SRSF3,Nerve_Tibial,DPN,-6.4153,1.4056897247801332e-10,1,1
SRSF6,Nerve_Tibial,DPN,-0.6948,0.4872076157553569,1,1
SSNA1,Nerve_Tibial,DPN,-4.0409,5.323537014609514e-05,1,1
SSR2,Nerve_Tibial,DPN,9.7241,2.380869327707327e-22,2,1
SSR3,Nerve_Tibial,DPN,-0.1036,0.9174836287535675,1,1
SSRP1,Nerve_Tibial,DPN,-0.6597,0.5094610525970674,1,1
ST13,Nerve_Tibial,DPN,-1.5222,0.12795141356820783,1,1
STAT3,Nerve_Tibial,DPN,-0.1808,0.8564925641468855,1,1
STAU1,Nerve_Tibial,DPN,-1.5492,0.12134476300394173,1,1
STK24,Nerve_Tibial,DPN,-4.9107,9.074120659658181e-07,1,1
STK38,Nerve_Tibial,DPN,3.5824,0.0003403880730789765,3,3
STRAP,Nerve_Tibial,DPN,-2.0985,0.035859465169170025,1,1
STRN4,Nerve_Tibial,DPN,1.2531,0.21017621876552267,1,1
STUB1,Nerve_Tibial,DPN,1.8328,0.06683959732322317,2,1
STX4,Nerve_Tibial,DPN,-0.326,0.7443912617708669,1,1
STX5,Nerve_Tibial,DPN,-8.6682,4.391145249548102e-18,1,1
STX8,Nerve_Tibial,DPN,4.3477,1.3758537353018016e-05,2,1
SUGT1,Nerve_Tibial,DPN,-2.1845,0.028922364601872648,1,1
SUPT6H,Nerve_Tibial,DPN,-5.6199,1.910169546811609e-08,1,1
SURF4,Nerve_Tibial,DPN,-8.5411,1.3300519304202736e-17,2,2
SYF2,Nerve_Tibial,DPN,-2.5375,0.011165854588772657,1,1
TAB1,Nerve_Tibial,DPN,1.3129,0.1892024348500135,2,2
TAF10,Nerve_Tibial,DPN,1.8675,0.061833548069451516,1,1
TAOK2,Nerve_Tibial,DPN,3.0214,0.002515703370777637,3,2
TARDBP,Nerve_Tibial,DPN,-2.8285,0.0046761961855484565,1,1
TBCA,Nerve_Tibial,DPN,-1.2458,0.2128308512026304,2,1
TBCB,Nerve_Tibial,DPN,-0.0758,0.9395499322786147,1,1
TBCD,Nerve_Tibial,DPN,-0.6179,0.5366313427331146,3,2
TBK1,Nerve_Tibial,DPN,-1.6685,0.09522185632087753,1,1
TBL1XR1,Nerve_Tibial,DPN,0.9367,0.3488967794486857,1,1
TCP1,Nerve_Tibial,DPN,-0.0608,0.951488292914253,2,2
TERF2IP,Nerve_Tibial,DPN,-1.46,0.14429088705248955,2,1
TEX261,Nerve_Tibial,DPN,-1.1958,0.23176177792542368,4,3
THOC7,Nerve_Tibial,DPN,5.273,1.3418104737225223e-07,2,2
THRAP3,Nerve_Tibial,DPN,-8.2545,1.5255402375616758e-16,1,1
TIMM17A,Nerve_Tibial,DPN,0.37,0.711349368243509,4,3
TMED1,Nerve_Tibial,DPN,1.0079,0.31351575795446895,1,1
TMED10,Nerve_Tibial,DPN,2.3492,0.018813760623586348,2,1
TMED4,Nerve_Tibial,DPN,0.7778,0.43671329675124937,2,2
TMED9,Nerve_Tibial,DPN,3.5749,0.00035033826049674495,4,3
TMEM101,Nerve_Tibial,DPN,-19.7444,8.954031787145198e-87,2,2
TMEM127,Nerve_Tibial,DPN,-2.8547,0.004307967785303012,2,2
TMEM165,Nerve_Tibial,DPN,1.576,0.11503098890775468,2,1
TMEM203,Nerve_Tibial,DPN,-1.152,0.2493414365138028,1,1
TMEM230,Nerve_Tibial,DPN,0.0695,0.9445976931001551,2,2
TMEM245,Nerve_Tibial,DPN,6.2239,4.850601798173226e-10,3,3
TMEM248,Nerve_Tibial,DPN,-8.5692,1.0423377334667697e-17,2,2
TMEM256,Nerve_Tibial,DPN,-29.2024,1.807083915573913e-187,3,2
TMEM258,Nerve_Tibial,DPN,-4.5613,5.083220551935978e-06,3,3
TMEM30A,Nerve_Tibial,DPN,0.5423,0.5876407197460674,1,1
TMEM42,Nerve_Tibial,DPN,3.0325,0.0024254314761316615,1,1
TMEM50A,Nerve_Tibial,DPN,-0.921,0.357074712915363,2,1
TMEM60,Nerve_Tibial,DPN,-2.3798,0.01732206894978149,1,1
TMX3,Nerve_Tibial,DPN,-6.209,5.332077830730463e-10,2,1
TNKS2,Nerve_Tibial,DPN,2.3683,0.017869361658326068,4,3
TOLLIP,Nerve_Tibial,DPN,1.1837,0.2365193477623787,2,2
TOMM20,Nerve_Tibial,DPN,1.1831,0.2367735341516023,2,2
TOMM22,Nerve_Tibial,DPN,-1.5817,0.11371640761117363,2,1
TOMM70,Nerve_Tibial,DPN,2.0986,0.035848522064587274,2,2
TOR1A,Nerve_Tibial,DPN,-4.9478,7.506843366469763e-07,1,1
TOR1B,Nerve_Tibial,DPN,-5.2008,1.984189593740427e-07,3,3
TPP2,Nerve_Tibial,DPN,3.0832,0.0020480650133434045,2,1
TRAM1,Nerve_Tibial,DPN,-3.285,0.0010198331228621412,3,3
TRIP4,Nerve_Tibial,DPN,-10.3258,5.385045213321918e-25,3,2
TRMT112,Nerve_Tibial,DPN,1.4991,0.13385940661731804,2,2
TSPYL1,Nerve_Tibial,DPN,-2.5306,0.011385917082093862,2,1
TTC37,Nerve_Tibial,DPN,3.3547,0.0007945390819206846,3,3
TUBG1,Nerve_Tibial,DPN,-0.7122,0.4763425878613842,1,1
TXN2,Nerve_Tibial,DPN,10.6324,2.10719037741034e-26,1,1
TXNL1,Nerve_Tibial,DPN,-2.4423,0.014595518828344492,1,1
U2AF2,Nerve_Tibial,DPN,-1.0535,0.2920966041677614,2,1
UBE2F,Nerve_Tibial,DPN,-0.5745,0.565614820688024,2,2
UBE2I,Nerve_Tibial,DPN,2.4983,0.012479410569844527,3,2
UBE2Q1,Nerve_Tibial,DPN,3.797,0.00014645967143164912,1,1
UBE2Z,Nerve_Tibial,DPN,-4.1413,3.453105353750363e-05,1,1
UBFD1,Nerve_Tibial,DPN,-1.3554,0.17527434136935227,1,1
UBL5,Nerve_Tibial,DPN,2.0269,0.042668469811708847,1,1
UBL7,Nerve_Tibial,DPN,5.803,6.513752380657731e-09,2,1
UBP1,Nerve_Tibial,DPN,1.3444,0.17882270993357638,2,1
UBQLN1,Nerve_Tibial,DPN,-0.9619,0.3361091756199747,2,1
UBR4,Nerve_Tibial,DPN,1.3544,0.1756242530572198,1,1
UFC1,Nerve_Tibial,DPN,-108.3615,0.0,2,2
UFL1,Nerve_Tibial,DPN,2.9032,0.00369416145368305,3,3
UGP2,Nerve_Tibial,DPN,16.2108,4.230570654971694e-59,1,1
UROD,Nerve_Tibial,DPN,1.2609,0.2073278306906376,2,2
USB1,Nerve_Tibial,DPN,5.344,9.091698530744017e-08,1,1
USP14,Nerve_Tibial,DPN,-3.0854,0.002032858052260906,2,2
USP22,Nerve_Tibial,DPN,-0.0075,0.9940506631358714,1,1
USP4,Nerve_Tibial,DPN,-0.5646,0.5723412270993279,1,1
USP48,Nerve_Tibial,DPN,-2.1446,0.03198455831897589,3,3
UTP18,Nerve_Tibial,DPN,-3.1364,0.0017103088536962322,4,4
UTP3,Nerve_Tibial,DPN,-0.7883,0.43050356122253697,2,1
VDAC1,Nerve_Tibial,DPN,-0.6889,0.49091726702127086,2,2
VEZF1,Nerve_Tibial,DPN,10.4616,1.296306713135394e-25,2,2
VPS26B,Nerve_Tibial,DPN,0.3722,0.7097341125115304,1,1
VPS29,Nerve_Tibial,DPN,0.1826,0.8551401056904758,1,1
VPS36,Nerve_Tibial,DPN,-1.1196,0.262883379454588,1,1
VPS37C,Nerve_Tibial,DPN,-1.0093,0.31284668393788867,2,1
VPS52,Nerve_Tibial,DPN,-0.8009,0.4232007469195789,1,1
VTI1B,Nerve_Tibial,DPN,-1.1199,0.2627589791948919,2,1
WAC,Nerve_Tibial,DPN,1.4506,0.14689013417139132,3,1
WASL,Nerve_Tibial,DPN,7.7841,7.0184966878299404e-15,2,2
WDR45B,Nerve_Tibial,DPN,1.2564,0.20898891726046834,4,2
WDR46,Nerve_Tibial,DPN,3.4246,0.0006156044516851727,2,2
WDR55,Nerve_Tibial,DPN,-2.1272,0.03340725083411826,2,1
WDR83OS,Nerve_Tibial,DPN,-8.4956,1.9691048752346456e-17,2,2
WHAMM,Nerve_Tibial,DPN,1.4401,0.1498291193353858,2,2
WIPI2,Nerve_Tibial,DPN,2.3863,0.01701966175413848,3,3
YARS,Nerve_Tibial,DPN,4.7735,1.8103524616848118e-06,2,2
YIF1A,Nerve_Tibial,DPN,1.5766,0.1148787288930886,1,1
YIPF3,Nerve_Tibial,DPN,-0.3585,0.7199395334290044,2,1
YWHAB,Nerve_Tibial,DPN,-5.7615,8.335431613464208e-09,2,2
YY1,Nerve_Tibial,DPN,-1.7069,0.08783158226541977,1,1
ZC3H15,Nerve_Tibial,DPN,0.9122,0.3616713111456146,1,1
ZC3H18,Nerve_Tibial,DPN,-1.0797,0.28028206720974097,1,1
ZC3H3,Nerve_Tibial,DPN,-1.4414,0.14946826716942757,3,3
ZDHHC6,Nerve_Tibial,DPN,-3.3696,0.0007526606178128852,2,2
ZDHHC7,Nerve_Tibial,DPN,-4.1831,2.8761698191642143e-05,2,2
ZFP91,Nerve_Tibial,DPN,1.416,0.15676310529371684,1,1
ZFPL1,Nerve_Tibial,DPN,-1.6171,0.10585929688754853,1,1
ZMAT2,Nerve_Tibial,DPN,-1.2082,0.2269512119602845,1,1
ZMPSTE24,Nerve_Tibial,DPN,1.9153,0.05544982842881446,2,2
ZNF330,Nerve_Tibial,DPN,-1.9175,0.055175660626549446,2,1
ZNF777,Nerve_Tibial,DPN,2.5957,0.009439741664384814,3,2
ZRANB1,Nerve_Tibial,DPN,-6.9625,3.3423792915269044e-12,1,1
ZRANB2,Nerve_Tibial,DPN,-3.4358,0.0005908470129930878,2,2
AAMP,Whole_Blood,DPN,-1.8361,0.06633754746420104,1,1
AAR2,Whole_Blood,DPN,-4.2703,1.95193329009525e-05,1,1
AARS,Whole_Blood,DPN,-0.3348,0.7377429480246012,1,1
AARSD1,Whole_Blood,DPN,3.8874,0.00010130882757879161,1,1
ABCF2,Whole_Blood,DPN,6.1923,5.927766565154931e-10,3,2
ACBD3,Whole_Blood,DPN,0.112,0.9108104216035953,1,1
ACBD6,Whole_Blood,DPN,3.457,0.0005461930640833474,1,1
ACTR1A,Whole_Blood,DPN,5.1492,2.6165960603137037e-07,2,1
ACTR1B,Whole_Blood,DPN,-4.7664,1.875350413222933e-06,2,2
ADH5,Whole_Blood,DPN,1.3644,0.17244760202639547,3,1
ADIPOR2,Whole_Blood,DPN,-2.2504,0.024420581566378444,2,2
AGAP3,Whole_Blood,DPN,-6.1374,8.390162037168108e-10,4,4
AGGF1,Whole_Blood,DPN,1.1163,0.26428280974422846,2,2
AIDA,Whole_Blood,DPN,1.8491,0.06444001729387258,1,1
AK2,Whole_Blood,DPN,1.5382,0.123998591804097,2,2
AK3,Whole_Blood,DPN,7.5491,4.38178588394533e-14,2,2
AKIRIN1,Whole_Blood,DPN,-1.4644,0.14307271990308496,2,2
AKIRIN2,Whole_Blood,DPN,1.5234,0.12765665405367244,1,1
ALDH9A1,Whole_Blood,DPN,3.0764,0.0020950386040725242,3,3
ALKBH5,Whole_Blood,DPN,4.0032,6.247872461212376e-05,2,2
AMFR,Whole_Blood,DPN,-4.8377,1.313812844629517e-06,2,2
ANAPC2,Whole_Blood,DPN,-6.1958,5.797166533570671e-10,2,2
ANKLE2,Whole_Blood,DPN,0.6992,0.4844012950719135,4,3
ANKRD10,Whole_Blood,DPN,-0.2795,0.7798814201394095,3,3
ANKRD40,Whole_Blood,DPN,2.9348,0.003337143263555992,2,2
ANKS1A,Whole_Blood,DPN,-18.7411,2.287167739904805e-78,1,1
ANP32B,Whole_Blood,DPN,-0.9517,0.34124582338869397,2,1
AP2M1,Whole_Blood,DPN,-4.7672,1.8678549369510822e-06,2,1
AP3M1,Whole_Blood,DPN,0.6533,0.5135821417367412,2,2
APEH,Whole_Blood,DPN,-3.0309,0.002438378586271922,1,1
APH1A,Whole_Blood,DPN,0.7616,0.44632417211236947,1,1
API5,Whole_Blood,DPN,0.4998,0.6172326623762889,2,2
ARCN1,Whole_Blood,DPN,1.4752,0.1401715535228339,2,2
ARF4,Whole_Blood,DPN,-3.3828,0.0007175339502737027,3,3
ARFGAP2,Whole_Blood,DPN,13.021,9.293030959981747e-39,2,2
ARFGAP3,Whole_Blood,DPN,0.0646,0.9485054713863915,2,2
ARFGEF2,Whole_Blood,DPN,0.6598,0.5094015529744409,2,2
ARHGAP1,Whole_Blood,DPN,0.18,0.8571426125003323,2,2
ARIH2,Whole_Blood,DPN,-0.8296,0.4067442372052449,1,1
ARL1,Whole_Blood,DPN,1.3716,0.17019780030798137,2,1
ARL14EP,Whole_Blood,DPN,0.0121,0.9903404123511279,1,1
ARL6IP1,Whole_Blood,DPN,0.539,0.5898690432571552,2,2
ARL8B,Whole_Blood,DPN,-3.1692,0.0015287472097945305,1,1
ARPC2,Whole_Blood,DPN,-2.528,0.011470577022075549,3,3
ARPP19,Whole_Blood,DPN,-14.2949,2.3548104455138417e-46,3,3
ASNSD1,Whole_Blood,DPN,-2.7302,0.00632891566365469,1,1
ASXL1,Whole_Blood,DPN,1.8722,0.06117726666803224,1,1
ATF6,Whole_Blood,DPN,-12.5871,2.4870374252627914e-36,2,2
ATF6B,Whole_Blood,DPN,65.5759,0.0,1,1
ATG101,Whole_Blood,DPN,1.2352,0.2167409478562233,2,1
ATG3,Whole_Blood,DPN,5.6284,1.8190761119869274e-08,1,1
B4GALT7,Whole_Blood,DPN,-0.3671,0.7135515370618195,2,2
BAD,Whole_Blood,DPN,7.6255,2.4308279145791766e-14,1,1
BAG6,Whole_Blood,DPN,10.6991,1.0274979450756023e-26,2,2
BANF1,Whole_Blood,DPN,1.3793,0.1678118824858494,2,2
BAZ1B,Whole_Blood,DPN,15.6794,2.092452764184041e-55,1,1
BCKDK,Whole_Blood,DPN,-0.4984,0.6181931962900522,2,2
BFAR,Whole_Blood,DPN,-0.5148,0.6067042999132447,1,1
