gene,tissue,trait,zscore,pvalue,n_snps_model,n_snps_matched
OLFM1,Whole_Blood,DPN,-0.8173,0.41377518637680544,1,1
OR2W3,Whole_Blood,DPN,60.9521,0.0,5,2
OSBPL6,Whole_Blood,DPN,-1.0963,0.2729334822943575,2,2
OTUB1,Whole_Blood,DPN,1.1728,0.24089041122794144,1,1
OXT,Whole_Blood,DPN,0.9255,0.35468231001454525,2,2
PAK2,Whole_Blood,DPN,3.2273,0.0012498364766461052,3,3
PCDH1,Whole_Blood,DPN,0.7608,0.4468057631231431,1,1
PCNT,Whole_Blood,DPN,0.4712,0.6374935470532225,3,2
PCP4L1,Whole_Blood,DPN,4.0674,4.753900615029454e-05,1,1
PDAP1,Whole_Blood,DPN,-3.8862,0.00010181194604841543,2,2
PDCD2,Whole_Blood,DPN,16.8111,2.025264878407837e-63,2,2
PEX11A,Whole_Blood,DPN,4.1914,2.7724948547221737e-05,1,1
PGM1,Whole_Blood,DPN,-0.4188,0.6753700984954205,1,1
PHC1,Whole_Blood,DPN,-2.955,0.003126415693142836,4,4
PHYKPL,Whole_Blood,DPN,26.9731,3.0610874889174303e-160,3,3
PIGU,Whole_Blood,DPN,-0.1127,0.9102483319765828,1,1
PIK3R4,Whole_Blood,DPN,1.5939,0.11096190777241595,2,2
PIP5K1A,Whole_Blood,DPN,-7.7991,6.233548632579825e-15,2,2
PIP5K1C,Whole_Blood,DPN,3.2442,0.0011778591715943516,2,2
PKIG,Whole_Blood,DPN,-7.3912,1.4551317003823895e-13,1,1
PLCD1,Whole_Blood,DPN,-1.0657,0.2865504975534006,2,2
PLEKHD1,Whole_Blood,DPN,3.6238,0.00029035646590622893,3,1
PLLP,Whole_Blood,DPN,-3.1914,0.0014157547929358539,2,2
PLOD3,Whole_Blood,DPN,-1.8774,0.060469343420087966,1,1
POU2F1,Whole_Blood,DPN,-3.0158,0.002562740938848046,1,1
POU6F1,Whole_Blood,DPN,-3.4262,0.000612014557083311,2,2
PP2D1,Whole_Blood,DPN,3.2884,0.001007705319253855,1,1
PPAN,Whole_Blood,DPN,-5.7833,7.3247919664859024e-09,2,2
PPWD1,Whole_Blood,DPN,2.8782,0.004000105870648737,2,2
PRCP,Whole_Blood,DPN,-0.3997,0.6893826373595353,1,1
PRKACA,Whole_Blood,DPN,0.7354,0.46211026416335393,1,1
PRKAR2B,Whole_Blood,DPN,-3.1776,0.0014850229983064246,2,2
PRKCZ,Whole_Blood,DPN,-0.9906,0.32189409072610436,3,3
PROK2,Whole_Blood,DPN,-2.0848,0.03708874705157329,2,2
PRSS53,Whole_Blood,DPN,0.9995,0.31754642578815484,2,2
PSEN1,Whole_Blood,DPN,-3.8968,9.745989340329872e-05,3,3
PSMB7,Whole_Blood,DPN,2.1699,0.030011529693613984,2,2
PSMD4,Whole_Blood,DPN,-2.0747,0.038013500825970346,3,3
PTBP3,Whole_Blood,DPN,5.6223,1.884306482207323e-08,2,2
PTGDR,Whole_Blood,DPN,4.0007,6.314245645769617e-05,1,1
PTGR1,Whole_Blood,DPN,-1.5783,0.11449916479100627,2,2
PTH1R,Whole_Blood,DPN,4.2633,2.0145504412217755e-05,2,2
PVRIG,Whole_Blood,DPN,-1.5974,0.11018668690255601,1,1
RAB17,Whole_Blood,DPN,-3.5141,0.0004412288262858569,1,1
RAB19,Whole_Blood,DPN,0.8572,0.3913547101128078,1,1
RAB5B,Whole_Blood,DPN,-0.711,0.4770960167970835,1,1
RACK1,Whole_Blood,DPN,-5.1936,2.0623546473044514e-07,2,2
RANBP2,Whole_Blood,DPN,-0.1642,0.8695640582429076,2,2
RARB,Whole_Blood,DPN,1.0686,0.2852684838587582,2,2
RBFA,Whole_Blood,DPN,-0.6967,0.48600897366838425,1,1
RCL1,Whole_Blood,DPN,0.7441,0.4568224172722408,1,1
REEP3,Whole_Blood,DPN,1.7255,0.08443151207930677,2,2
RFPL2,Whole_Blood,DPN,-0.5165,0.6055289857544499,2,1
RGS3,Whole_Blood,DPN,3.503,0.000460131110055949,2,2
RHBDF1,Whole_Blood,DPN,-0.6374,0.5238607596149496,1,1
RHNO1,Whole_Blood,DPN,-1.4411,0.14954534976966566,3,3
RMND1,Whole_Blood,DPN,3.553,0.0003808637397370878,2,2
RNASEK,Whole_Blood,DPN,-9.9177,3.4883591663828324e-23,1,1
RNF146,Whole_Blood,DPN,0.0048,0.9961658833987682,1,1
RNF25,Whole_Blood,DPN,13.4062,5.56104968317152e-41,1,1
RNF44,Whole_Blood,DPN,-0.8839,0.37673155891554516,2,1
ROCK2,Whole_Blood,DPN,0.534,0.5933256988736098,3,3
RP11-110I1.14,Whole_Blood,DPN,-0.47,0.6383539336185432,2,2
RP11-182L21.6,Whole_Blood,DPN,2.7702,0.005602766165921578,3,2
RP11-286N22.8,Whole_Blood,DPN,-2.1747,0.02965520657692452,2,2
RP11-370I10.12,Whole_Blood,DPN,2.421,0.015477202846282382,2,2
RP11-441O15.3,Whole_Blood,DPN,-1.2744,0.20251624987477493,2,2
RP11-455O6.9,Whole_Blood,DPN,0.0,1.0,1,1
RP11-47L3.1,Whole_Blood,DPN,0.408,0.6832965190666376,1,1
RP11-506M13.3,Whole_Blood,DPN,0.4831,0.6290538161880388,2,2
RP11-53O19.3,Whole_Blood,DPN,-2.6001,0.009318978750655524,1,1
RP11-676J12.4,Whole_Blood,DPN,-0.0491,0.9608362152718527,1,1
RP11-722E23.2,Whole_Blood,DPN,1.7785,0.07532128679847744,1,1
RP11-791G15.2,Whole_Blood,DPN,-0.3433,0.7313811447018935,2,2
RP11-849H4.2,Whole_Blood,DPN,12.1482,5.861693591277182e-34,1,1
RP11-973H7.1,Whole_Blood,DPN,3.8086,0.00013973891834401486,4,3
RP3-460G2.2,Whole_Blood,DPN,-0.2861,0.7748074199211341,3,3
RP3-467K16.4,Whole_Blood,DPN,-133.8478,0.0,3,2
RP4-761J14.10,Whole_Blood,DPN,0.379,0.7046641346512391,2,2
RPGRIP1,Whole_Blood,DPN,1.5343,0.12496698526139872,2,1
RRN3,Whole_Blood,DPN,-0.3455,0.7297052511586117,1,1
RRP12,Whole_Blood,DPN,-0.4485,0.6538277951708553,2,2
RRP1B,Whole_Blood,DPN,-0.941,0.34670969475100966,1,1
RRP8,Whole_Blood,DPN,-7.6233,2.4718461259263886e-14,3,3
RSPH4A,Whole_Blood,DPN,-3.6308,0.00028256934908767276,1,1
RTP5,Whole_Blood,DPN,-2.9152,0.003554904383387337,1,1
RUVBL1,Whole_Blood,DPN,-0.6082,0.5430865070269881,2,2
S100A4,Whole_Blood,DPN,-3.8823,0.00010348736745170306,1,1
SAFB,Whole_Blood,DPN,2.1414,0.03224043062685053,1,1
SAFB2,Whole_Blood,DPN,-9.681,3.632776186335539e-22,1,1
SAMD12,Whole_Blood,DPN,0.1783,0.858465234014779,3,3
SAMHD1,Whole_Blood,DPN,2.2985,0.02153428469729054,1,1
SAP25,Whole_Blood,DPN,-18.8375,3.720099102349247e-79,1,1
SCAF11,Whole_Blood,DPN,3.4783,0.0005046010237246264,1,1
SCIMP,Whole_Blood,DPN,-1.3288,0.18389928057018667,2,2
SCN4A,Whole_Blood,DPN,0.3084,0.7577852887102366,1,1
SCN8A,Whole_Blood,DPN,-0.3367,0.7363089139267762,3,3
SCUBE3,Whole_Blood,DPN,3.0173,0.002550291149874898,1,1
SCYL2,Whole_Blood,DPN,4.0167,5.9012424503257344e-05,1,1
SDCCAG3,Whole_Blood,DPN,4.3969,1.0980796444143397e-05,3,3
SEC14L4,Whole_Blood,DPN,-1.1751,0.23994897001861185,2,1
SEC24D,Whole_Blood,DPN,7.3633,1.7936992467398108e-13,1,1
SELP,Whole_Blood,DPN,-1.4405,0.14973996395354158,2,2
SEPT10,Whole_Blood,DPN,1.2789,0.20094846270428313,2,2
SETMAR,Whole_Blood,DPN,31.0365,1.7371158176938595e-211,2,2
SF1,Whole_Blood,DPN,-3.016,0.0025610769522413793,1,1
SFXN1,Whole_Blood,DPN,0.3981,0.6905401885904302,1,1
SGF29,Whole_Blood,DPN,-0.2713,0.7861969250407528,3,1
SH2B3,Whole_Blood,DPN,0.0352,0.9718832171554668,1,1
SH2D1B,Whole_Blood,DPN,-1.9072,0.05650094806510265,1,1
SH3YL1,Whole_Blood,DPN,-1.2191,0.2228154356581141,2,1
SHARPIN,Whole_Blood,DPN,-2.6873,0.00720394526724402,1,1
SIGLEC1,Whole_Blood,DPN,0.3838,0.7010969329710135,1,1
SIGLEC12,Whole_Blood,DPN,1.5643,0.1177455482953423,4,3
SIGLEC5,Whole_Blood,DPN,-14.3044,2.0527955654651543e-46,4,2
SIPA1L2,Whole_Blood,DPN,1.6315,0.10279022091640547,1,1
SIT1,Whole_Blood,DPN,6.4837,8.951336805987647e-11,1,1
SKAP1,Whole_Blood,DPN,0.7511,0.45256428971941126,1,1
SLA,Whole_Blood,DPN,7.0997,1.250698687301674e-12,3,3
SLN,Whole_Blood,DPN,-1.0531,0.2923087501657293,1,1
SMIM20,Whole_Blood,DPN,-1.5414,0.12322868228766659,1,1
SMKR1,Whole_Blood,DPN,-4.5449,5.4953861946840685e-06,1,1
SMNDC1,Whole_Blood,DPN,-0.7553,0.450086025893799,1,1
SMYD5,Whole_Blood,DPN,-0.1379,0.8902854960097377,2,1
SNAPC3,Whole_Blood,DPN,1.9485,0.0513517318131236,1,1
SQLE,Whole_Blood,DPN,3.2948,0.0009847910000911969,1,1
SRSF3,Whole_Blood,DPN,-2.7278,0.006375497691494788,1,1
ST6GALNAC6,Whole_Blood,DPN,-4.019,5.843401863087096e-05,1,1
ST7L,Whole_Blood,DPN,1.043,0.2969452544144116,1,1
STARD4,Whole_Blood,DPN,-2.9611,0.0030659075110565635,2,1
STAT5B,Whole_Blood,DPN,-3.4879,0.0004868235875079422,2,2
STK25,Whole_Blood,DPN,13.1834,1.0929954179016731e-39,1,1
STOML1,Whole_Blood,DPN,1.386,0.1657492687857853,2,2
STOX1,Whole_Blood,DPN,-2.4659,0.01366803130463639,2,2
SYNGR1,Whole_Blood,DPN,0.9445,0.34490181314089197,2,2
SYT1,Whole_Blood,DPN,-0.0062,0.9950800902270471,2,2
SYTL2,Whole_Blood,DPN,4.2484,2.153340844253183e-05,3,2
TAGLN2,Whole_Blood,DPN,-2.2288,0.025825170421817985,2,1
TARM1,Whole_Blood,DPN,-0.3496,0.7266705143564762,3,3
TBC1D14,Whole_Blood,DPN,2.3012,0.02137950189773625,1,1
TBC1D32,Whole_Blood,DPN,31.7082,1.1968963225372718e-220,3,2
TBC1D9,Whole_Blood,DPN,0.5129,0.6080080787697816,2,2
TBCC,Whole_Blood,DPN,5.4711,4.473572892345107e-08,1,1
TCN1,Whole_Blood,DPN,11.7801,4.942985486260287e-32,2,2
TCOF1,Whole_Blood,DPN,-1.2829,0.19954074493928536,2,2
TCTEX1D4,Whole_Blood,DPN,-4.7935,1.6390506227447695e-06,1,1
TDRD3,Whole_Blood,DPN,1.8354,0.06644883747929263,1,1
TFF3,Whole_Blood,DPN,0.0385,0.9692699335301267,1,1
TIGD1,Whole_Blood,DPN,3.1596,0.001579832567260613,1,1
TIRAP,Whole_Blood,DPN,2.9532,0.0031452860535968827,3,3
TJAP1,Whole_Blood,DPN,11.0742,1.6735107939164586e-28,1,1
TLE2,Whole_Blood,DPN,1.6535,0.09823770218594605,2,2
TM2D1,Whole_Blood,DPN,-10.7823,4.172301779165662e-27,1,1
TM7SF2,Whole_Blood,DPN,0.6557,0.5120080916858576,1,1
TMED6,Whole_Blood,DPN,-2.1439,0.03203888928116079,3,3
TMEM163,Whole_Blood,DPN,4.1927,2.7569511569378357e-05,2,2
TMEM168,Whole_Blood,DPN,1.8342,0.06662215098300353,1,1
TMEM222,Whole_Blood,DPN,9.3524,8.564901200037596e-21,1,1
TMEM41B,Whole_Blood,DPN,-2.7534,0.005897803065026229,2,2
TMEM65,Whole_Blood,DPN,3.5474,0.00038909025248979836,3,2
TNFSF12,Whole_Blood,DPN,1.0753,0.2822239669992304,3,3
TOMM40L,Whole_Blood,DPN,6.2649,3.7302477994045754e-10,4,4
TPRKB,Whole_Blood,DPN,-4.2663,1.9873636938280484e-05,1,1
TRAPPC6A,Whole_Blood,DPN,1.2804,0.20040823013449133,1,1
TRIQK,Whole_Blood,DPN,4.7237,2.3155593581590805e-06,2,1
TRNT1,Whole_Blood,DPN,-0.3443,0.7306214336466896,3,3
TRPC4AP,Whole_Blood,DPN,-5.0568,4.2624765292927196e-07,3,2
TRPM2,Whole_Blood,DPN,-2.9564,0.003112810822265404,1,1
TRUB2,Whole_Blood,DPN,-2.4234,0.015374707171587735,1,1
TSPO,Whole_Blood,DPN,-10.2651,1.0126832321651194e-24,2,2
TSPYL4,Whole_Blood,DPN,1.2534,0.21007373371019808,3,3
TSSK4,Whole_Blood,DPN,0.9687,0.33268048309321036,1,1
TTC39B,Whole_Blood,DPN,-4.9116,9.033245347094678e-07,3,3
TTLL12,Whole_Blood,DPN,-1.4791,0.13912530552653649,7,4
TTN,Whole_Blood,DPN,2.154,0.031236580453037226,1,1
TUBA4B,Whole_Blood,DPN,3.3925,0.0006925888880772809,1,1
UACA,Whole_Blood,DPN,-0.0367,0.9707479240320585,1,1
UBN1,Whole_Blood,DPN,-1.9019,0.05718058168529057,2,1
UBOX5,Whole_Blood,DPN,-0.3361,0.7367647304896343,2,1
UCN,Whole_Blood,DPN,5.4732,4.419252107241372e-08,1,1
ULK3,Whole_Blood,DPN,-0.6182,0.5364630047364491,1,1
UNK,Whole_Blood,DPN,-1.5526,0.12052156670476454,2,1
UPP1,Whole_Blood,DPN,0.9598,0.3371382342321027,1,1
USP47,Whole_Blood,DPN,-6.1494,7.778526839779163e-10,1,1
UTP3,Whole_Blood,DPN,-0.7883,0.43050356122253697,2,1
VAMP5,Whole_Blood,DPN,-1.2409,0.21464778722662284,3,3
VNN3,Whole_Blood,DPN,-3.6983,0.00021709056931959838,4,4
VPREB3,Whole_Blood,DPN,0.0666,0.9469072296946001,2,1
VPS37A,Whole_Blood,DPN,-0.1875,0.8512924094357629,1,1
VPS50,Whole_Blood,DPN,-1.4812,0.1385517647434263,1,1
VSIG10L,Whole_Blood,DPN,1.9917,0.04640838683631083,1,1
WASHC2C,Whole_Blood,DPN,-0.1777,0.8589235304371534,4,2
WDPCP,Whole_Blood,DPN,1.7655,0.07747382026275823,3,3
WDR47,Whole_Blood,DPN,4.4647,8.018984918783909e-06,1,1
WDR88,Whole_Blood,DPN,2.8449,0.0044423329970641225,1,1
WI2-87327B8.1,Whole_Blood,DPN,2.1678,0.03017302370492622,2,2
WLS,Whole_Blood,DPN,3.4387,0.000584451428928449,4,3
WWC1,Whole_Blood,DPN,2.5031,0.01230994355999528,1,1
XPNPEP3,Whole_Blood,DPN,-1.1743,0.24029400922456337,1,1
XPO5,Whole_Blood,DPN,-2.2093,0.027156102226923422,2,2
YARS,Whole_Blood,DPN,-7.7862,6.9081168199457766e-15,2,1
YKT6,Whole_Blood,DPN,1.8845,0.0594988894789616,2,1
ZAP70,Whole_Blood,DPN,2.8782,0.0039989528206990236,1,1
ZBTB44,Whole_Blood,DPN,0.0711,0.9433397373130139,1,1
ZBTB8OS,Whole_Blood,DPN,-6.2959,3.055923227531303e-10,1,1
ZC3H12C,Whole_Blood,DPN,0.1219,0.9029572829921726,2,2
ZC3H7B,Whole_Blood,DPN,-3.0491,0.0022949408710877745,2,2
ZDHHC23,Whole_Blood,DPN,-0.4789,0.6319789293369396,1,1
ZFP41,Whole_Blood,DPN,-1.6063,0.10820211855158132,1,1
ZFP82,Whole_Blood,DPN,-4.6013,4.197746368190084e-06,2,2
ZFPM1,Whole_Blood,DPN,2.9285,0.0034056614688386345,1,1
ZFYVE27,Whole_Blood,DPN,1.9373,0.0527052175829431,1,1
ZGPAT,Whole_Blood,DPN,-0.9963,0.3191028739730872,1,1
ZKSCAN7,Whole_Blood,DPN,1.7311,0.08342702391193026,4,4
ZNF317,Whole_Blood,DPN,3.228,0.001246740084247025,3,3
ZNF354A,Whole_Blood,DPN,3.249,0.0011582574313585153,5,5
ZNF385C,Whole_Blood,DPN,-22.5666,9.23419545051967e-113,2,2
ZNF396,Whole_Blood,DPN,0.1253,0.9002654372529605,3,2
ZNF429,Whole_Blood,DPN,0.2121,0.8320181981265662,3,3
ZNF433,Whole_Blood,DPN,3.4352,0.0005921989862055389,2,1
ZNF45,Whole_Blood,DPN,2.9415,0.003265876030397388,2,2
ZNF529,Whole_Blood,DPN,0.9156,0.35989754646280364,2,2
ZNF554,Whole_Blood,DPN,-1.5265,0.12688107556620007,1,1
ZNF584,Whole_Blood,DPN,-1.6098,0.10744655975177941,1,1
ZNF607,Whole_Blood,DPN,-0.1438,0.8856829243181967,2,1
ZNF771,Whole_Blood,DPN,1.771,0.07655950987326356,2,1
ZNF778,Whole_Blood,DPN,5.8995,3.6459323810897893e-09,2,2
ZNF792,Whole_Blood,DPN,2.6214,0.008757796864700572,2,2
ZNHIT2,Whole_Blood,DPN,2.1548,0.031176823787117502,1,1
